datetime,price_short,price_long,charge_power_mw,discharge_power_mw,net_power_mw,imbalance_mwh,soc_mwh,revenue,cumulative_revenue
2025-05-11 03:45:00.000 Z,102.8,65.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:00:00.000 Z,123.56,123.56,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:15:00.000 Z,120.0,120.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:30:00.000 Z,92.98,92.98,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 04:45:00.000 Z,63.0,63.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:00:00.000 Z,80.0,80.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:15:00.000 Z,30.0,30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:30:00.000 Z,55.0,55.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 05:45:00.000 Z,56.38,56.38,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:00:00.000 Z,106.4,106.4,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:15:00.000 Z,80.0,80.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:30:00.000 Z,-50.0,-50.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 06:45:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:00:00.000 Z,40.0,40.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:15:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:30:00.000 Z,2.1,2.1,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 07:45:00.000 Z,2.0,2.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:00:00.000 Z,-29.8,-29.8,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:15:00.000 Z,14.57,14.57,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:30:00.000 Z,10.0,10.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 08:45:00.000 Z,-29.9,-29.9,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:00:00.000 Z,-29.7,-29.7,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:15:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:30:00.000 Z,-60.0,-60.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 09:45:00.000 Z,-100.0,-100.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:00:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:15:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:30:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 10:45:00.000 Z,-78.32,-78.32,0.0,0.0,0.0,0.0,0.45,0.0,4986.11533625731
2025-05-11 11:00:00.000 Z,-100.0,-100.0,0.0,0.0,0.0,0.0,0.45000000000000007,0.0,4986.11533625731
2025-05-11 11:15:00.000 Z,-113.3,-113.3,1.0,0.0,-1.0,-0.25,0.45000000000000007,28.325,5014.44033625731
2025-05-11 11:30:00.000 Z,-113.3,-113.3,1.0,0.0,-1.0,-0.25,0.675,28.325,5042.76533625731
2025-05-11 11:45:00.000 Z,-100.9,-100.9,0.4444444444444443,0.0,-0.4444444444444443,-0.11111111111111108,0.9,11.211111111111109,5053.976447368421
2025-05-11 12:00:00.000 Z,-100.0,-100.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 12:15:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 12:30:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 12:45:00.000 Z,-70.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:00:00.000 Z,-69.89,-69.89,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:15:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:30:00.000 Z,-23.48,-23.48,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 13:45:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:00:00.000 Z,-23.74,-23.74,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:15:00.000 Z,-29.3,-29.3,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:30:00.000 Z,-30.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 14:45:00.000 Z,40.5,22.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 15:00:00.000 Z,68.36,68.36,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 15:15:00.000 Z,91.0,-30.0,0.0,0.0,0.0,0.0,1.0,-0.0,5053.976447368421
2025-05-11 15:30:00.000 Z,91.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 15:45:00.000 Z,132.3,132.3,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:00:00.000 Z,197.98,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:15:00.000 Z,101.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:30:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 16:45:00.000 Z,150.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 17:00:00.000 Z,142.28,142.28,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 17:15:00.000 Z,180.98,180.98,0.0,0.0,0.0,0.0,1.0,0.0,5053.976447368421
2025-05-11 17:30:00.000 Z,214.98,214.98,0.0,1.0,1.0,0.25,1.0,53.745,5107.721447368421
2025-05-11 17:45:00.000 Z,206.98,206.98,0.0,1.0,1.0,0.25,0.75,51.745,5159.466447368421
2025-05-11 18:00:00.000 Z,125.98,125.98,0.0,0.0,0.0,0.0,0.5,0.0,5159.466447368421
2025-05-11 18:15:00.000 Z,300.0,300.0,0.0,1.0,1.0,0.25,0.5,75.0,5234.466447368421
2025-05-11 18:30:00.000 Z,214.98,214.98,0.0,1.0,1.0,0.25,0.25,53.745,5288.2114473684205
2025-05-11 18:45:00.000 Z,118.98,118.98,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:00:00.000 Z,83.56,83.56,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:15:00.000 Z,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:30:00.000 Z,69.87,69.87,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 19:45:00.000 Z,50.89,50.89,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:00:00.000 Z,111.98,51.98,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:15:00.000 Z,60.57,60.57,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:30:00.000 Z,56.98,56.98,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 20:45:00.000 Z,54.57,54.57,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:00:00.000 Z,149.4,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:15:00.000 Z,101.7,60.57,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:30:00.000 Z,111.0,60.12,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
2025-05-11 21:45:00.000 Z,78.56,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.2114473684205
